"","SRR13836080","SRR13836083","SRR13836084","SRR13836072","SRR13836096","SRR13836087","SRR13836060","SRR13836071","SRR13836058","SRR13836094","SRR13836073","SRR13836091","SRR13836086","SRR13836066","SRR13836063","SRR13836092","SRR13836082","SRR13836074","SRR13836101","SRR13836064","SRR13836095","SRR13836088","SRR13836099","SRR13836069","SRR13836174","SRR13836161","SRR13836175","SRR13836156","SRR13836177","SRR13836164","SRR13836138","SRR13836131","SRR13836147","SRR13836176","SRR13836143","SRR13836148","SRR13836145","SRR13836160","SRR13836167","SRR13836137","SRR13836133","SRR13836155","SRR13836135","SRR13836142","SRR13836134","SRR13836172","SRR13836168","SRR13836154","SRR13836152","SRR13836169","SRR13836171","SRR13836146"
"Blautia_massiliensis",0.00171753339000348,0.000210597072271625,0.000112229303868211,0,0,0,0,0.0255483085050832,0,0.00235017655517576,0.0018430708541906,0.00242041263491634,0.00437108135853226,0,0,5.27872380680463e-05,0,0,0.00131855212260922,0.00180585426689566,0,0,0.00212704146821179,3.98507775425179e-05,0,0,0.00163218955176897,0,0,0.00131541414057676,0,0.000478780183847848,0,0,0,0.00357484481997499,0,0.00513031282580856,0,0.00116541455593842,0.00314762689632243,0.000441560403166931,0,0.00200094473443124,0.00234426216896848,0,0,0,0,0.00116474426698062,0,0
"GGB9708_SGB15233",0.00738795751380098,0,0.000361799909603316,0,0,0,0,0,0,0,0.012240760204979,0,0,0,0,0,0,0,0,0,0,0.0879957330058956,0,0,0,0,0,0,0,0,0,0,0.0414407737797369,0,0,0,0,0,0,0,0,0.0534229894392564,0,2.01571073760192e-05,0,0,0,0,0,0,0,0
"GGB14025_SGB14906",0,0,0,0,0,0,0,0,0,0,0,0,0,9.14575319415967e-06,0,0,0,0,0.00644461069771447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lacrimispora_amygdalina",0.000895756713000804,0,0.000115862372761476,0.000924150271701276,0,0.00433534224241163,0.00362300739419587,0.000550903616457278,0.0261394909468377,0.001212377911976,0.000987052129640577,0.00757587017352107,0.0012625713703071,0.00205641615090153,0,0.195023426311904,0,0.00264302229913443,0.000492578676649073,0.00113762774436457,0,0.000125894763304327,0,0,0.00142676222818381,0,0.00108495596777258,0.00105724726170163,0.00037290209809589,0.011685312752397,0,0,0,0,0.000925219199332189,0.00115400863172374,0,0.00782767530227613,0.00534286160367767,0.00376257643826434,0.000891498974034,0.0046374447509246,0.0015819603596094,0.0408825686122633,0.0114724805103725,0.000145486370341698,0.00229654203856919,0.0010889796922895,0.0198581294897699,0.0314957622513933,0.116949998032424,0.00154265380976511
"Blautia_glucerasea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86170304311333e-05,0,0,0.000529176457572139,0,0,0.000671203316574865,0,0,0,0,0.000114427639253033,0,0,5.02927208238404e-05,0,0.000166336049209112,0,0,4.76201839231259e-05,0.000264057053482497,0,0.00186597246786107,0,0,0,0,0,0,0.000208098036076142,0,0,0,0
"Bifidobacterium_catenulatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agathobaculum_butyriciproducens",0.00459650963114142,0.000176747399108549,0.00802935383390158,0,0.00098155367605013,0.000954506998761116,0,0.00541785291770386,0,0.0041850636601034,0.00142437668243243,0.000483795572288972,0.00489285877441113,0.0209684796105696,3.59166831902178e-05,0.00608375635266226,0,0.000787532953587647,0.000364810103745296,0.000447364857238188,0,0.000126710780856276,0.0123110808375081,0,0.00265296058157125,0.000139345026574803,0.00644815961314786,0.001937819485631,0.000899305714231918,0.00485490812505483,0,0.00217946420659203,0.000357144433048922,0,0.000680347444394576,0.00110740208733359,8.1944564124911e-05,0.00481135866738925,0.00654300383606018,0.0016434137460035,0.00100082955731935,0.0131578105004165,0.00041619095313911,0.0194967445525264,6.43797085268229e-05,0.00147647856782936,0.00850121065975086,0.000128711432347515,0.00835643650669877,0.00116213148866108,0,0.00103644020260056
"Alistipes_onderdonkii",0.00747234297634991,0.477385681870982,0.0221471101128484,0.000634032317592905,0.000349037701170782,0.180192699291298,3.11785850722549e-05,0.0592203160728134,8.44693588654841e-05,0.000896948035905692,0.0287190857615684,0.301305225948242,0.333979221795216,0.0181820662139837,0.0530763586192553,0.0162639961744284,0.0134973716872915,0.109181556577613,0.0253479129144749,0.00281756793010679,0.022095836185405,2.5098403127674e-05,0.0045995149384854,0.000158422614689266,0.0265959988716893,0.0493827236829016,0.0285314642460754,0.000125016849544497,0.00137885790682852,0.0523291564587122,0.00393322894934076,0.000758477295916228,0.0230565175205341,0.00591670583783271,0.00218616493139509,0.13710046195553,0.000973674875625368,0.00430954736250305,0.0158014490987244,0.0152754238710054,5.29309075031503e-05,3.16062869983383e-05,0.000306843830343925,0.0161479313164753,3.24911596930326e-05,0.319554118685964,0.059382015014308,0.118649135237602,0,0.00155100779940468,0.0011784860491904,0.0212704330819477
"GGB80140_SGB15224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060473160544433,0,0,0,0,0,0,0,0.000166898896486569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridiaceae_bacterium_Marseille_Q4143",0,0,4.8930225993032e-05,0,0,0,0,0,0,0,8.19985110403719e-05,0,0.000176717287948214,0.000471173693715234,0,0,0,0,0,0,0,0,0.00407863933368955,0,0,0,0.000374371994417695,0,0,0,0,0,0,0,0,0,0,0.000280585014662012,0.00206196564666595,0,0,0,0,0,0.000526024966143047,1.23137615583746e-05,0.000166873492791946,8.28578908482832e-05,0,0,0,0
"Parasutterella_SGB9260",0,0,0,0,0,0,0,0.0102512040230266,0.00076861308251294,0,0.0196712762979823,0.000362119863494686,0,0,0.0517089177004016,0,0,0,0,4.1727384198366e-05,0,0,0,0,7.63453909380196e-05,0.000391338498596369,6.15797844946863e-05,7.70914386865853e-05,0.0136234093222669,0.0178597394613198,0,4.86940659278524e-05,0,0.000119109931952514,0.0922289811256551,0,0.000554302235309785,0.299568133026323,5.15814870506604e-05,0,5.0046414270823e-05,9.45189980554424e-05,0.000116401533377179,0.0522482683244183,0,0,0.000137937005658949,3.96838334193708e-05,0.0116750045128343,0.0522495808208347,0,0.000634915065928487
"GGB33469_SGB15236",0.000545428517729244,0.0162116726736198,0.00145625813543324,0,0,0,0,0,0,0,0.000923035827407848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896972740623475,0,3.71136993467893e-05,0,0,0,0,0,0.00388533338358313,0,0,0,0,0,0,0,0,0.0302020039092854,0,0,0,0,0.0163485524292948,0.0154477481593405,0,0,0,0
"Turicibacter_bilis",0.000268241217608482,0,0.000577764604889675,0,0,0,0,0,0,0,0.000135870115428966,0,5.58161290645953e-05,0.000982861489033462,0,0,0,0,0.00286389173962918,0,0.00133431610717572,0.000867862864460981,0,0,0,8.52690261483931e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015349359592211,0,0,0,0,0,0,0,0,0,5.47792072369739e-05
"GGB79734_SGB15291",2.1218252275276e-05,0.000485393723472567,0.000415127473104891,0,0,0.000405517504229793,0,0,0,0,0.00124421527131051,0,0.00367982866613098,0,0,0,0,0,0.00188094495320953,0.000906892860901265,0,0.000715984242310234,0,0,0.000586290037947526,0,0,0,0,0.00046913067717876,0,0,0.00018484852232826,0.00206461376512386,0.00828566984504046,0,0.000957003092397157,0.00167892083920394,0.00321851967467842,0.00120967407291827,0,0.00186849824220548,0,0,0,0.0018341388925061,0.000349640893326484,0.0004102708382915,0.0859018140510966,0,0,0.00215310253329803
"Hydrogenoanaerobacterium_saccharovorans",0.000625871410987773,0,0.000379039869526145,0,0,0.000245327051391987,0,0.000134887198098254,0,0,0.00281246100377953,0.000283216829784611,0.00473215839812716,0.00155037353872541,0,0,0,0,0.00408452791604575,0,0,0.000915743679208278,0.0104284324987172,0,0,0,0,0,0,0.000730316726853242,0,0,0.000468627225259508,0,0,0.00249967564028295,0,0,0.000817183024991518,0,0.00494573394988885,0,0,0,0.000214815830532113,0.00126505626751018,0.0017420312761798,0.000813239774774318,0,0,0,0
"Desulfovibrio_piger",0,0,0.0185294046910257,0,0,0,0,0,0,0,0,0,0,0,0,0.00933140342880553,0.00511107056661037,0,0,0,0,0,0,0,0.00129536461163926,0.00108398865252343,0,0,0,0,0,0,0,0,0,0,0,0,0.0730628461282813,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blautia_luti",7.47119060038393e-05,0,0,0,0,0,0,0,0,0,0,0,0.000504816682118714,0,0,0,0,0,0,0.000169727066514045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190756957012692,0,0,0,0,0.0016870195071484,0,0,0.000220811912162074,0,0,0,0
"Oscillibacter_sp_ER4",0.0145104659150281,0.0858695481612855,0.111448554620312,0.00342909346396095,0,0.00598675039627149,1.20041943345841e-05,0.00293505234506134,1.63101356782575e-05,0,0.0887816347472012,0.00423855996717024,0.257555193065463,0.00207593578049632,0.000111247323891143,5.84566060497632e-05,0.0112387658635505,0.017930400902064,7.74997089691616e-05,0.00214126934437377,0,0.149815466542655,0.0166528280236014,0.000415206198006026,0.0563806971761613,0,0.00178076697781224,8.28578908482832e-05,0.0214759584011292,0.0420170655517226,0.000116627235033568,0.0014363931278172,0.332750572191085,0,0.0823871510648918,0.00104202965645574,0.0014690904633624,0,0.0518682015609113,0.119305808234643,0.00084184129253891,0.0058442089077954,0.000685290588618253,0.000669784824868749,0.000275932770124868,0.0392106648537282,0.0489960410152946,0.0932202662321572,0,0,0,0.00124883543403391
"Clostridiaceae_bacterium_Marseille_Q4145",2.59282860100713e-05,0,0,0,0,0,0,0,0,0,0,0,5.52765825329872e-05,0,0,0,0,0,0,9.24838852749308e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164431727563335,0.00946408318179116,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridiales_Family_XIII_bacterium_BX16",0,0.000585182237175781,0.000869757047596628,0,0,9.76613799767722e-05,0,0.00489260788057732,0,0,0,0.000254605559005406,0,0.00625431088796798,0,0,0,0,0.000156936647612247,0.0154462875758932,0,0.000551346880207739,0,0,0,0,0,0,0,0.00051169972890326,0,0,7.72913688414707e-05,0,0.000601425068614696,0,0,0,0,0.000706337422990562,0,0,0,0,0,0,0,0,0,0,0,0
"GGB4578_SGB6328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000420501186876546,0,0.00681518773553309,0,0.00876284553548235,0.00585755773153724,0,0,0.000826053385405899,0,0.00100085415960012,0,0,0,0,0,0,0.0104090192488985,0,0,0,0.00410387435437401,0,0.0155269879247627,0,0,0,0
"GGB9713_SGB15249",0.00107012660836047,0.0624309201204717,0.00126222606784034,5.16548899453459e-05,0,0.0033542653741468,0,0,0,0,0.0342930548023874,0.0018939026421173,0,0,0,0,0,0.000486623455041172,0.00693721960779655,0.0364842355538728,0,0.0480352257550017,0,0,0.0597125895229087,0,0.0180902989762963,0,0,0,0,0,0.0450924581000851,0,0.0754064518403544,0,0.000200037095936736,0,1.24401141481506e-05,0,0,0,5.63995124321472e-05,0.000243694671173349,0,0.0184289063764925,0.041634443099282,0,0,1.19917754812059e-05,0,0
"Klebsiella_pneumoniae",0.00769877927772751,0.204346695935748,0,0.969515916356421,0.000192486929520125,0.0194233100570549,0.000354818848875709,0.000344114402376047,0.00938424787094234,0.000233745488944474,9.9049214342234e-05,0.000319338688686888,0.000124522408714717,0.0206472824416101,0.000175841394135013,0,0,0.0889272974596827,0.000410906590847419,0.000566046696904898,0.000383809943857651,0.0388926850066516,0.0154890810035173,0.00015002778542336,0.000465828267228241,0,0,0.000170000848820365,0.00220995683224528,0.00224873260465587,0.00173087806715565,0,0,0.00199841558313328,0.00306504672109916,0.00168294693508061,0.000198355424997573,0,0,0,0,0.000274937923121885,0,0,0.00102684076492597,0,0.00315710659570231,0,0,4.98371512950244e-05,0,0.0702361062189422
"GGB9602_SGB15028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219085023880539,0,0,0,0,0,0,0,0.000686352325124945,0,0.00193875033702027,0,0,0,0,0,0,0,0,0,0,0.00112483903147485,0,0,0,0,0,0
"Oscillospiraceae_unclassified_SGB15256",0.00018809141474107,0,0,0,0,0.0336469783192022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866572673517181,0,0.000293999134560084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseburia_sp_AF02_12",0,0,7.50761102977189e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000372548481227962,0.000118559791389412,0,0,0,0,0.00809072575008617,0,0,0,0,0,0,0,0.0118754894481582,0,0.052961466198252,0,0,0.000225989929494158,0,0,0,0.00273270945127272,0,0,0.013300716080974,0,0,0.000120479958870787,0,0,0,0.0129192826208483,0,0.00221788677970295,0
"GGB9602_SGB15031",0,0,0.000956809866025873,0,0,0,0,0,0,0,0,0.00122651681931762,0,0,0,0,0.000540764943236944,0,0,0.035801927376911,0,0,0,0,0.014930885041249,0,0.000165775116882909,0,0,0,0,0,0.00238382290490275,0,0.019094278774919,0,0,0.00253197804617233,0.00401753019376296,0.00371206524886081,0,0.00769812345427327,0,0,0,0.0449224557400648,0.00290100879159969,0.00253502699204903,0,0,0,0
"Waltera_intestinalis",0.000766922467334009,0.00486143292344817,0.0268898258654086,0.00124149097852528,1.16819237831553,0.00962169289551794,0,0.216916027751295,0,0.00491211026583678,0.104913351061207,0.0093161683498006,0.0381638049012734,0.0373844667343921,0.00409062477348726,0.00410431039436331,0.060717689417344,0.18709841943588,0.00045651176309489,0.000811465447056352,0.000296896860846981,0.02175794683749,0.00662228132075372,0.00372798760300863,0.140111802738642,0.000114247540592522,0.0115278460926703,0.00196180682277372,0.00126403994107103,0.177726545379283,0.00194177636102267,0.000307022222192621,0.00188578136339756,0.00145836917536049,0.0263042356395085,0.00061892428312681,0.00161100454344426,0.000287350518470019,0.0245447221214451,0.0371353847991578,0.000109246615570122,0.185370257184442,0.00029227128129765,0.00102862985815996,0.000773584940846753,0.0233340577573755,0.0130543106608356,0.0136400595930449,0.0953445246428844,0.000183539014281385,0.00592994625903582,0.00203880503018422
"Dorea_sp_AF36_15AT",0,0,0,0,0,0,0,0.00763332437210265,0,0,0,5.89134693551215e-05,0,0.0112296843549931,0,0,0,0,0,0.00998591360833015,0,0,0.000774841087702109,0,0,0,0,0,0,0.00013364307376702,0,0,0,0,0,0,0,0.000295328806440984,0,0.00371813702725227,0,0,0,0,0,0,0,0,0,0,0,0
"Bilophila_wadsworthia",0.00249997223357917,0.00708158374628381,0.0147064837320789,0.00793781945200073,0.00782870017108052,0.0148311969315762,0.0596932933587367,0.000882447410252864,0.00954105556498372,0.05126983302174,0.034557502241271,0.0113209617779475,0.00617166063199795,0.0184583545686366,0.000223116801076896,0.00110583993614223,0.0219932243192246,0.0103969148139019,0.00542610423145057,0.00639546939195153,0.00227380343132951,0.027416628379014,0.0123501558908962,0,0.00475499473113058,0,0.005877163576803,0.0230852533241285,0.00794107762890796,0.00553669115712491,0.0177195568613004,0.000574375931385275,0.0193844075146582,0.128131058831024,0.0192482224941138,0.0313524874012038,0.000440973349573285,0.000132907033192835,0.0048909378522599,0.00138376084602842,0.0442145053293566,0.00907273556451081,0.000759941828266382,0.0371558345460862,0.131602542675581,0.00213113448551499,0.00366226021222754,0.0143929512323341,0.00621641728845111,0,0.0117542824731747,0.0298955593876638
"GGB9677_SGB15180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309797458790194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169765556613618,0,0,0,0
"Romboutsia_timonensis",0.00137630708952838,0.00104762552084308,0.00376072534520106,0,0.000259457300181049,0,0,0,0,0,0.000119949073016644,0,0.00195790838113221,0.000935430078140928,0,0,0.000839622450286591,0,0.000887346990551267,7.42625503927059e-05,7.72683166451515e-05,0.000935148377600124,2.9635886996417e-05,0.00024083057251629,0.00087615249523835,0.000517815118262541,0.00444022576878272,0,0,0.00159652474774288,0.000419757311281821,0,0.000519088554962939,0,0.00184419877752918,0,2.00260708924639e-05,0,0.0258116593375598,0.000904887739675186,0.00120087228790224,0.000505208916555871,0,6.3698228276861e-05,0.00127078621479733,0.000726552970082947,0.000458130362067886,0.00155070265984588,0,0.00157838646168222,0.000223044213608081,0.000902260410160003
"GGB9559_SGB14969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034639193989505,0,0.000130037929441804,0.000658208102006475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386318075835349,0,0,0,0,0,0,0,0
"Clostridium_SGB4909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000609159625392075,0,0,0,0,0,0
"Clostridium_SGB4751",0,0,0.0023402812269606,0,0,0.00146657177560978,0,0,0,0,0,0,3.47438598234647e-05,0.00695221249964808,0,0,0,0,0,0,0,9.40012077409271e-05,0,0,0.000939651257076219,0,0,0,0,0,0,0.000289638759969087,0,0,0,0,0,0.000560150048279864,0.000655945394763879,0,0,0,0,0,0,0,0,0,0.00152434066816651,0.00139493207853174,0,0
"Lachnospiraceae_bacterium_Marseille_Q4251",0,0,0,0,0,0,0,0,0,0,0,0.000119669624810973,0.00187343531822248,0.000168057040113698,0,0,0,0,0,0,0,0.000116258447167679,0,0,0,0,0,0,0,0,0,9.29215188549405e-05,0,0,0,0,0,0.000265192262094773,0,0.00078848463315167,0.0036262943282892,0,0,0,9.70394749803437e-05,0.00021523803501376,0,0.000363804195716366,0.00214118744680445,0,0,0
"Bifidobacterium_longum",0.947819706898127,0.00105832897039741,0.000389526563194427,0.00444241095409788,0.00140263613920142,0,0,0.173754833812535,0,0.00901415458794919,0.00344362461126907,0.0197927231598424,0.00962703389621645,0.00104335633119974,0,0,0.00388415942467277,0.000710489254544652,0.0141173410409976,0.0152039599783448,0.0117080635651728,0.00127967124490918,3.22348439576268e-05,0.243603591409815,0,0,0.000901017596352172,0,0.00356387685209469,0,3.40130879985168e-05,0,0,0,0.00100614066272727,0,0,0.0191993870881073,0.000260229327852732,0.0125064439891733,0,0.00630331014758255,0.000428525504285674,0.00199610850629379,0.00229429904184729,0.000362542461920175,0,0.0136264756769459,0.00238847826962471,0.000139340676234552,0.000738890303599506,0.000317524819107151
"Negativibacillus_massiliensis",0.0020433743719286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177869311924128,0.0109716942318929,0,0,0,0,0.000431552466875145,0,0,0,0,0,0,0.0066608767197449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB9699_SGB15216",0.00127371761974202,0.0537063104616371,0.000460466836089286,0,0,5.18228990331838e-05,0,0.0500565300206806,0,0,0.015623012897716,0.0114574264279936,0.00773664702750188,0.00261200305820605,0,0,0.00070163997473888,0.00026920483438283,0.0399039288757967,0.24242118552701,0,0.00419920121361167,0.000802451972373299,0.00590909095658737,0.000541030372705321,0,9.92436396601647e-05,0,0.00807505228414628,0.00428581318490553,0,0.0216923578564849,0.00612753817054773,0,0.000591521213826787,0.0060376060656607,2.4962921300494e-05,0.012986956403128,0.00290815151181584,0.154772277512288,0.0370095912540815,0.0031534796235996,0,1.73572549125235e-05,0.000121066634463951,0.0112818248327151,0.00141331965932338,0.00377792402718411,0,0,0,0.00181173231773349
"Sutterella_wadsworthensis",1.17583232187863e-05,0.00542458217366758,0.0353569903671903,0,0,0.00213729699002409,0,0,7.01410905454292e-05,0.000201024393481428,0,0.00769720967406328,0.000148029608473634,0.0124048238969932,0,0.35055304919449,0,0,2.27991231486824e-05,0.000170008841146529,1.09668634740546e-05,0,0.0255026026525573,0,0.0108537849722848,8.60162063247629e-05,0.00324111109630744,0,0.000948294427029358,0,0.0331365024282123,0,0,0.00113039507046125,0,0.00404776674069424,0,0.000223495602013579,0.0137705120097723,0,0,0,0.00632337948868679,0,0,0.010746234197957,0.0175805935773706,0,0,0.000262747072961095,0.000191957684763279,0.012525606599518
"Clostridium_sp_AF27_2AA",0,0,0,0,0,0.000564962620174848,0,0.00185719520709589,0,0,0.00083197483300932,0.000144365832335589,0,0,0,0.00663330917443731,0,0,0,0.000448665367234881,0,0,0,0,0.00256635185798154,0,0.000524462948736828,0.00244068443851607,0.000380024537306038,0,0,0,0,0,1.45228220904192e-05,0,0,0,0,0,0,0.00245399522142371,0.00558853621962357,0,0,0,0.000187503155479824,0.00216219808065431,0.0159849907816819,0.0149504827883145,0.0575659042627568,0.000503069385956601
"Lachnospiraceae_bacterium_OM04_12BH",1.91644180452646e-05,0.00425892493484198,0.00251753757198369,0,0,0,0,0,0,0,0.00171112674294784,0,0,0.00149384381813567,0,0,0,0,0,0.001545880161278,0,0,0,0,0.000654951247597015,0,0,0,0,0.00053215122652395,0,0,0.000188418278562159,0,0,0,0,0,0,0.000810515455079149,0,0,0,0,0,0,0,0.0140880186450901,0,0,0,0
"GGB9634_SGB15093",0.00309159306827119,0,0,0,0,0,0,0,0,0,0,0.00012636013454212,0,0,0,0,0,0,0,0.0247736930161829,0,0,0,0,0.0149129045684007,0,9.03579210501435e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB9293_SGB14250",0,0.0255914159720323,0,0,0,0.00241672809444075,0,0,0,0,0.00101827000511712,0.00135049594030629,0,0,0,0,0,0,0,0,0,0.00128340850393315,0,0,0.00462825982344471,0,0,0,0,0,0,0,0.000341642438970745,0,0.000444320963286272,0,0,0,0,0,0,0,0,0,0,0.00250545943411173,0,0.000126809586640374,0,0,0,0
"Clostridium_SGB4750",0.00881731524481895,0,0.000441697703950215,0,0,0.000351595017095189,0,0.000535603299319547,0,0,0.000212502471253599,0.000586248973993963,0.004640160258641,0.0128812658211881,0,0.0575778593065499,0,0,0.000244256538553267,0,0,9.38736902058744e-05,0,0,0,0.00428038346253858,0.00428034765743989,0,0,0.00171835785312609,0.000497492908617575,0,0,0,0.000434348852591791,0,0,0.00158475850602,0.000535573294455775,0.000383206597719872,0.000652300557663239,0,0.00306605193958337,0.0002844005022818,0.000144425176794991,4.89729386580248e-05,0.000251512328333549,0.00106164596329246,0.000123309075865232,0.000926697296831909,0.0102358838100974,0
"GGB9707_SGB15229",0.0139003600866688,0.00577245312234311,0.0181776640459771,0,0,0.00129046920756198,0,0,0,0,0.00478541645414831,0,0,0,0,0,0,0.000155600874826097,0.0134440664403829,0.000168540594367689,0,0.0115796323744988,0,0,0.00133038830728259,0,0,0,0,0.000724668707654002,0,0,0.0251404536975993,0,0.00499129118744419,0,0,0,0,0,0,0.0250650920164635,0,0,0,0,0.0177287775024437,0.0076222478503101,0,0,0,0
"Roseburia_intestinalis",0.0046325221035927,0.000322158121376261,4.5615250990395e-05,0.00866627960081707,0.00278340206173806,0,0,0.00380108659100017,0,0,0.010112660202928,0.0501471640314161,0.03908605330336,0.00219532506077832,0,0.00224250421379072,0.000560392602234068,0,0.00109562217158334,0.0206205919578713,0,0,0,0.00113902199409207,0.0100678493603912,0,0.0119745293738015,0.00391970882318111,0.000569742250742138,0.0293817372923438,0.000435808471394594,0.0103135787863073,0.000220161167340995,0.0645948184007088,0.00250821928270484,0.00106429685069768,0,0.0118317719855958,0.058303872489763,0.0114869839539231,0.0192383130166835,7.1121547521416e-05,0,0.0719180100163279,0,0.0327561635080232,0.00194989904046297,0,0.660579659796048,0.0155120884987007,0.150472220205967,0.00257709053836929
"GGB9608_SGB15041",0,0.000219353029618441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02018250801428e-05,0,0,0,0,0
"Oscillospiraceae_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967171900920529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB9760_SGB15374",0.000131427996319907,0.00177555310778304,0.000486502765956057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78680097830557e-05,0,0,0,0,0,0,0.00104854278926651,0,0.00170350495740327,0,0,0,0,0,0.00141343982111863,0,0,0,0,0,0.00291908193255319,0,0,0,0,0,0,0,0,0.000322185627798872,0,0,0,0
"Butyricimonas_paravirosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965061944498284,3.59097793929941e-05,0,0,0,0,0,0,0,0,0,0.0117330994923627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678391794086471,0,0,0.00227249043023686,0,0,0,0,0
"Alistipes_communis",0.292762188552696,0.0464717928715217,0,9.60537468237201e-05,0,0.0177544308653116,0,3.80848351067274e-05,0,3.7131785529284e-05,0.00972357819376363,0.187942375514213,0,0,0,9.42812309166731e-05,0.000187945102373002,0,0.0459038685460683,0.0184092147006462,0,0,3.61147595985558e-05,0,0.0330664729053072,0,0.0298198724734062,0,0.184492111402095,0.0408167282562535,0.000124959167278799,0,0.089652086873634,0.000210466910356713,0.00111047442348945,0.000200018101819614,0.000323204864749967,0,0.013049225362824,0.0352466482894056,0,0,0.000124793527251227,0.000304654578906306,0,0.0442191767948101,0.0290791358293304,0.0430842851771814,0,0,4.36305481471949e-05,0
"Bifidobacterium_adolescentis",2.15443198452539e-05,3.41042216066971e-05,3.14531539492298e-05,0.000190688659471795,0,0,0,0.209982607685698,0,0.00436251442373985,0.00528046384027385,0,0.018274869636959,9.35755963661704e-05,0,0,0.000126747630825199,9.73165689637867e-05,0,0,0,0.000264979585077967,0,0.000142202618694237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219532233506597,0,0,0
"Prevotella_copri_clade_C",0,0.000436380665044294,0,0,0,0,0.000543952984721014,0,0.00924233890934191,0,0,0.00020420548679639,0,0,0.000468750157557607,0.00054772820985072,0,0,0,0,0,0,0,0,0,0,0,0.00111849471923188,0,0.000245742520400448,0,6.60591720073281e-05,0,0,0.000622807664779168,0,0,0,0,0.0511969825594856,0,0.00048624891719511,0.441158673128174,0,0,0,0,0.000354948940649882,0,0,0,0.0720200583196163
"Bifidobacterium_bifidum",0,0,0,0,0,0,0,0,0,0,0.00433088816136895,0,0.00147570640594923,0,0,0,0,0,0,0.183524638309008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72213448652426e-05,0,0,0,0,0,0
"Ruminococcus_callidus",0,0,0,0,0,0.000944810997890393,0,0.03779973993818,0,0,0,0,0,0,0,0.0140887063823219,0,0,0.0435294852181376,0,0,0.020894193653236,0,0,0,0,0,0,0,0,0,0,0,0,0.00056757889647821,0,0,0,0.0307381540653889,0,0,0,0,0,0,0.0145006052224203,0.00274089908966072,0.0016242684368492,0,0,0.00391457834040778,0
